ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
mvy-WO01a,mvy,WO01a,0,,,
mvy-WO01b,mvy,WO01b,1,,,
mvy-WO02a,mvy,WO02a,1,,,
mvy-WO02b,mvy,WO02b,1,,,
mvy-WO02c,mvy,WO02c,0,,,
mvy-WO03,mvy,WO03,0,,,
mvy-WO04a,mvy,WO04a,0,,,
mvy-WO04b,mvy,WO04b,1,,,
mvy-WO05a,mvy,WO05a,1,,,
isk-GC01b,isk,GC01b,0,,,
isk-GC01c,isk,GC01c,0,,,
isk-GC02a,isk,GC02a,0,,,
isk-GC02b,isk,GC02b,0,,,
isk-GC02c,isk,GC02c,1,,,
isk-GC02d,isk,GC02d,1,,,
isk-GC03,isk,GC03,0,,,
isk-GC04a,isk,GC04a,1,,,
isk-GC04b,isk,GC04b,0,,,
isk-GC05a,isk,GC05a,1,,,
isk-GC05b,isk,GC05b,0,,,
isk-GC06a,isk,GC06a,1,,,
isk-GC06b,isk,GC06b,0,,,
isk-GC07a,isk,GC07a,0,,,
isk-GC07b,isk,GC07b,0,,,
isk-PH01a,isk,PH01a,0,,,
isk-PH01b,isk,PH01b,0,,,
isk-PH01c,isk,PH01c,0,,,
isk-PH02a,isk,PH02a,1,,,
isk-PH02b,isk,PH02b,0,,,
isk-PH03a,isk,PH03a,1,,,
isk-PH03b,isk,PH03b,1,,,
isk-PH03c,isk,PH03c,0,,,
isk-PH03d,isk,PH03d,1,,,
isk-PH04,isk,PH04,0,,,
isk-PH05a,isk,PH05a,0,,,
isk-PH05b,isk,PH05b,0,,,
isk-PH06,isk,PH06,1,,,
isk-PH07,isk,PH07,0,,,
isk-PH08a,isk,PH08a,0,,,
isk-PH08b,isk,PH08b,0,,,
isk-WO01a,isk,WO01a,0,,,
isk-WO01b,isk,WO01b,1,,,
isk-WO02a,isk,WO02a,1,,,
isk-WO02b,isk,WO02b,1,,,
isk-WO02c,isk,WO02c,1,,,
isk-WO03,isk,WO03,0,,,
isk-WO04a,isk,WO04a,1,,,
isk-WO04b,isk,WO04b,0,,,
isk-WO05a,isk,WO05a,0,,,
kls-GC01b,kls,GC01b,0,,,
kls-GC01c,kls,GC01c,1,,,
kls-GC02a,kls,GC02a,0,,,
kls-GC02b,kls,GC02b,0,,,
kls-GC02c,kls,GC02c,1,,,
kls-GC02d,kls,GC02d,1,,,
kls-GC03,kls,GC03,1,,,
kls-GC04a,kls,GC04a,0,,,
kls-GC04b,kls,GC04b,1,,,
kls-GC05a,kls,GC05a,0,,,
kls-GC05b,kls,GC05b,1,,,
kls-GC06a,kls,GC06a,0,,,
kls-GC06b,kls,GC06b,1,,,
kls-GC07a,kls,GC07a,0,,,
kls-GC07b,kls,GC07b,?,,,
kls-PH01a,kls,PH01a,1,,,
kls-PH01b,kls,PH01b,1,,,
kls-PH01c,kls,PH01c,1,,,
kls-PH02a,kls,PH02a,1,,,
kls-PH02b,kls,PH02b,1,,,
kls-PH03a,kls,PH03a,1,,,
kls-PH03b,kls,PH03b,1,,,
kls-PH03c,kls,PH03c,0,,,
kls-PH03d,kls,PH03d,1,,,
kls-PH04,kls,PH04,0,,,
kls-PH05a,kls,PH05a,1,,,
kls-PH05b,kls,PH05b,1,,,
kls-PH06,kls,PH06,0,,,
kls-PH07,kls,PH07,1,,,
kls-PH08a,kls,PH08a,0,,,
kls-PH08b,kls,PH08b,1,,,
kls-WO01a,kls,WO01a,0,,,
kls-WO01b,kls,WO01b,1,,,
kls-WO02a,kls,WO02a,1,,,
kls-WO02b,kls,WO02b,1,,,
kls-WO02c,kls,WO02c,0,,,
kls-WO03,kls,WO03,0,,,
kls-WO04a,kls,WO04a,0,,,
kls-WO04b,kls,WO04b,1,,,
kls-WO05a,kls,WO05a,1,,,
xka-GC01b,xka,GC01b,1,,,
xka-GC01c,xka,GC01c,0,,,
xka-GC02a,xka,GC02a,1,,,
xka-GC02b,xka,GC02b,0,,,
xka-GC02c,xka,GC02c,0,,,
xka-GC02d,xka,GC02d,1,,,
xka-GC03,xka,GC03,0,,,
xka-GC04a,xka,GC04a,0,,,
xka-GC04b,xka,GC04b,1,,,
xka-GC05a,xka,GC05a,0,,,
xka-GC05b,xka,GC05b,1,,,
xka-GC06a,xka,GC06a,0,,,
xka-GC06b,xka,GC06b,1,,,
xka-GC07a,xka,GC07a,0,,,
xka-GC07b,xka,GC07b,0,,,
xka-PH01a,xka,PH01a,1,,,
xka-PH01b,xka,PH01b,1,,,
xka-PH01c,xka,PH01c,1,,,
xka-PH02a,xka,PH02a,1,,,
xka-PH02b,xka,PH02b,1,,,
xka-PH03a,xka,PH03a,1,,,
xka-PH03b,xka,PH03b,1,,,
xka-PH03c,xka,PH03c,0,,,
xka-PH03d,xka,PH03d,0,,,
xka-PH04,xka,PH04,0,,,
xka-PH05a,xka,PH05a,1,,,
xka-PH05b,xka,PH05b,0,,,
xka-PH06,xka,PH06,0,,,
xka-PH07,xka,PH07,0,,,
xka-PH08a,xka,PH08a,0,,,
xka-PH08b,xka,PH08b,1,,,
xka-WO01a,xka,WO01a,0,,,
xka-WO01b,xka,WO01b,1,,,
xka-WO02a,xka,WO02a,1,,,
xka-WO02b,xka,WO02b,1,,,
xka-WO02c,xka,WO02c,0,,,
xka-WO03,xka,WO03,0,,,
xka-WO04a,xka,WO04a,0,,,
xka-WO04b,xka,WO04b,1,,,
xka-WO05a,xka,WO05a,1,,,
xvi-GC01b,xvi,GC01b,1,,,
xvi-GC01c,xvi,GC01c,0,,,
xvi-GC02a,xvi,GC02a,1,,,
xvi-GC02b,xvi,GC02b,0,,,
xvi-GC02c,xvi,GC02c,0,,,
xvi-GC02d,xvi,GC02d,1,,,
xvi-GC03,xvi,GC03,0,,,
xvi-GC04a,xvi,GC04a,0,,,
xvi-GC04b,xvi,GC04b,1,,,
xvi-GC05a,xvi,GC05a,0,,,
xvi-GC05b,xvi,GC05b,1,,,
xvi-GC06a,xvi,GC06a,0,,,
xvi-GC06b,xvi,GC06b,1,,,
xvi-GC07a,xvi,GC07a,0,,,
xvi-GC07b,xvi,GC07b,0,,,
xvi-PH01a,xvi,PH01a,1,,,
xvi-PH01b,xvi,PH01b,1,,,
xvi-PH01c,xvi,PH01c,1,,,
xvi-PH02a,xvi,PH02a,1,,,
xvi-PH02b,xvi,PH02b,1,,,
xvi-PH03a,xvi,PH03a,1,,,
xvi-PH03b,xvi,PH03b,1,,,
xvi-PH03c,xvi,PH03c,1,,,
xvi-PH03d,xvi,PH03d,1,,,
xvi-PH04,xvi,PH04,0,,,
xvi-PH05a,xvi,PH05a,0,,,
xvi-PH05b,xvi,PH05b,0,,,
xvi-PH06,xvi,PH06,0,,,
xvi-PH07,xvi,PH07,1,,,
xvi-PH08a,xvi,PH08a,0,,,
xvi-PH08b,xvi,PH08b,0,,,
xvi-WO01a,xvi,WO01a,0,,,
xvi-WO01b,xvi,WO01b,1,,,
xvi-WO02a,xvi,WO02a,1,,,
xvi-WO02b,xvi,WO02b,1,,,
xvi-WO02c,xvi,WO02c,0,,,
xvi-WO03,xvi,WO03,0,,,
xvi-WO04a,xvi,WO04a,1,,,
xvi-WO04b,xvi,WO04b,0,,,
xvi-WO05a,xvi,WO05a,1,,,
kas_i-GC01b,kas_i,GC01b,1,,,
kas_i-GC01c,kas_i,GC01c,0,,,
kas_i-GC02a,kas_i,GC02a,1,,,
kas_i-GC02b,kas_i,GC02b,1,,,
kas_i-GC02c,kas_i,GC02c,0,,,
kas_i-GC02d,kas_i,GC02d,0,,,
kas_i-GC03,kas_i,GC03,1,,,
kas_i-GC04a,kas_i,GC04a,0,,,
kas_i-GC04b,kas_i,GC04b,1,,,
kas_i-GC05a,kas_i,GC05a,0,,,
kas_i-GC05b,kas_i,GC05b,0,,,
kas_i-GC06a,kas_i,GC06a,0,,,
kas_i-GC06b,kas_i,GC06b,1,,,
kas_i-GC07a,kas_i,GC07a,0,,,
kas_i-GC07b,kas_i,GC07b,0,,,
kas_i-PH01a,kas_i,PH01a,1,,,
kas_i-PH01b,kas_i,PH01b,1,,,
kas_i-PH01c,kas_i,PH01c,0,,,
kas_i-PH02a,kas_i,PH02a,1,,,
kas_i-PH02b,kas_i,PH02b,0,,,
kas_i-PH03a,kas_i,PH03a,1,,,
kas_i-PH03b,kas_i,PH03b,1,,,
kas_i-PH03c,kas_i,PH03c,0,,,
kas_i-PH03d,kas_i,PH03d,1,,,
kas_i-PH04,kas_i,PH04,0,,,
kas_i-PH05a,kas_i,PH05a,1,,,
kas_i-PH05b,kas_i,PH05b,0,,,
kas_i-PH06,kas_i,PH06,0,,,
kas_i-PH07,kas_i,PH07,1,,,
kas_i-PH08a,kas_i,PH08a,0,,,
kas_i-PH08b,kas_i,PH08b,1,,,
kas_i-WO01a,kas_i,WO01a,1,,,
kas_i-WO01b,kas_i,WO01b,1,,,
kas_i-WO02a,kas_i,WO02a,1,,,
kas_i-WO02b,kas_i,WO02b,1,,,
kas_i-WO02c,kas_i,WO02c,0,,,
kas_i-WO03,kas_i,WO03,0,,,
kas_i-WO04a,kas_i,WO04a,0,,,
kas_i-WO04b,kas_i,WO04b,0,,,
kas_i-WO05a,kas_i,WO05a,1,,,
kas_p-GC01b,kas_p,GC01b,1,,,
kas_p-GC01c,kas_p,GC01c,0,,,
kas_p-GC02a,kas_p,GC02a,1,,,
kas_p-GC02b,kas_p,GC02b,1,,,
kas_p-GC02c,kas_p,GC02c,0,,,
kas_p-GC02d,kas_p,GC02d,0,,,
kas_p-GC03,kas_p,GC03,1,,,
kas_p-GC04a,kas_p,GC04a,0,,,
kas_p-GC04b,kas_p,GC04b,1,,,
kas_p-GC05a,kas_p,GC05a,0,,,
kas_p-GC05b,kas_p,GC05b,0,,,
kas_p-GC06a,kas_p,GC06a,0,,,
kas_p-GC06b,kas_p,GC06b,1,,,
kas_p-GC07a,kas_p,GC07a,0,,,
kas_p-GC07b,kas_p,GC07b,0,,,
kas_p-PH01a,kas_p,PH01a,1,,,
kas_p-PH01b,kas_p,PH01b,1,,,
kas_p-PH01c,kas_p,PH01c,0,,,
kas_p-PH02a,kas_p,PH02a,1,,,
kas_p-PH02b,kas_p,PH02b,0,,,
kas_p-PH03a,kas_p,PH03a,1,,,
kas_p-PH03b,kas_p,PH03b,1,,,
kas_p-PH03c,kas_p,PH03c,0,,,
kas_p-PH03d,kas_p,PH03d,1,,,
kas_p-PH04,kas_p,PH04,0,,,
kas_p-PH05a,kas_p,PH05a,1,,,
kas_p-PH05b,kas_p,PH05b,0,,,
kas_p-PH06,kas_p,PH06,0,,,
kas_p-PH07,kas_p,PH07,1,,,
kas_p-PH08a,kas_p,PH08a,0,,,
kas_p-PH08b,kas_p,PH08b,0,,,
kas_p-WO01a,kas_p,WO01a,1,,,
kas_p-WO01b,kas_p,WO01b,1,,,
kas_p-WO02a,kas_p,WO02a,1,,,
kas_p-WO02b,kas_p,WO02b,1,,,
kas_p-WO02c,kas_p,WO02c,0,,,
kas_p-WO03,kas_p,WO03,0,,,
kas_p-WO04a,kas_p,WO04a,0,,,
kas_p-WO04b,kas_p,WO04b,0,,,
kas_p-WO05a,kas_p,WO05a,1,,,
bsh_e-GC01b,bsh_e,GC01b,1,,,
bsh_e-GC01c,bsh_e,GC01c,0,,,
bsh_e-GC02a,bsh_e,GC02a,1,,,
bsh_e-GC02b,bsh_e,GC02b,1,,,
bsh_e-GC02c,bsh_e,GC02c,1,,,
bsh_e-GC02d,bsh_e,GC02d,1,,,
bsh_e-GC03,bsh_e,GC03,0,,,
bsh_e-GC04a,bsh_e,GC04a,0,,,
bsh_e-GC04b,bsh_e,GC04b,1,,,
bsh_e-GC05a,bsh_e,GC05a,0,,,
bsh_e-GC05b,bsh_e,GC05b,1,,,
bsh_e-GC06a,bsh_e,GC06a,0,,,
bsh_e-GC06b,bsh_e,GC06b,1,,,
bsh_e-GC07a,bsh_e,GC07a,0,,,
bsh_e-GC07b,bsh_e,GC07b,0,,,
bsh_e-PH01a,bsh_e,PH01a,1,,,
bsh_e-PH01b,bsh_e,PH01b,1,,,
bsh_e-PH01c,bsh_e,PH01c,1,,,
bsh_e-PH02a,bsh_e,PH02a,1,,,
bsh_e-PH02b,bsh_e,PH02b,1,,,
bsh_e-PH03a,bsh_e,PH03a,1,,,
bsh_e-PH03b,bsh_e,PH03b,1,,,
bsh_e-PH03c,bsh_e,PH03c,0,,,
bsh_e-PH03d,bsh_e,PH03d,1,,,
bsh_e-PH04,bsh_e,PH04,0,,,
bsh_e-PH05a,bsh_e,PH05a,0,,,
bsh_e-PH05b,bsh_e,PH05b,0,,,
bsh_e-PH06,bsh_e,PH06,1,,,
bsh_e-PH07,bsh_e,PH07,1,,,
bsh_e-PH08a,bsh_e,PH08a,1,,,
bsh_e-PH08b,bsh_e,PH08b,0,,,
bsh_e-WO01a,bsh_e,WO01a,0,,,
bsh_e-WO01b,bsh_e,WO01b,1,,,
bsh_e-WO02a,bsh_e,WO02a,1,,,
bsh_e-WO02b,bsh_e,WO02b,1,,,
bsh_e-WO02c,bsh_e,WO02c,0,,,
bsh_e-WO03,bsh_e,WO03,0,,,
bsh_e-WO04a,bsh_e,WO04a,0,,,
bsh_e-WO04b,bsh_e,WO04b,0,,,
bsh_e-WO05a,bsh_e,WO05a,1,,,
bsh_w-GC01b,bsh_w,GC01b,1,,,
bsh_w-GC01c,bsh_w,GC01c,0,,,
bsh_w-GC02a,bsh_w,GC02a,1,,,
bsh_w-GC02b,bsh_w,GC02b,0,,,
bsh_w-GC02c,bsh_w,GC02c,0,,,
bsh_w-GC02d,bsh_w,GC02d,1,,,
bsh_w-GC03,bsh_w,GC03,0,,,
bsh_w-GC04a,bsh_w,GC04a,0,,,
bsh_w-GC04b,bsh_w,GC04b,1,,,
bsh_w-GC05a,bsh_w,GC05a,0,,,
bsh_w-GC05b,bsh_w,GC05b,1,,,
bsh_w-GC06a,bsh_w,GC06a,0,,,
bsh_w-GC06b,bsh_w,GC06b,?,,,
bsh_w-GC07a,bsh_w,GC07a,0,,,
bsh_w-GC07b,bsh_w,GC07b,0,,,
bsh_w-PH01a,bsh_w,PH01a,1,,,
bsh_w-PH01b,bsh_w,PH01b,1,,,
bsh_w-PH01c,bsh_w,PH01c,1,,,
bsh_w-PH02a,bsh_w,PH02a,1,,,
bsh_w-PH02b,bsh_w,PH02b,1,,,
bsh_w-PH03a,bsh_w,PH03a,1,,,
bsh_w-PH03b,bsh_w,PH03b,1,,,
bsh_w-PH03c,bsh_w,PH03c,1,,,
bsh_w-PH03d,bsh_w,PH03d,1,,,
bsh_w-PH04,bsh_w,PH04,0,,,
bsh_w-PH05a,bsh_w,PH05a,0,,,
bsh_w-PH05b,bsh_w,PH05b,0,,,
bsh_w-PH06,bsh_w,PH06,1,,,
bsh_w-PH07,bsh_w,PH07,0,,,
bsh_w-PH08a,bsh_w,PH08a,0,,,
bsh_w-PH08b,bsh_w,PH08b,0,,,
bsh_w-WO01a,bsh_w,WO01a,0,,,
bsh_w-WO01b,bsh_w,WO01b,1,,,
bsh_w-WO02a,bsh_w,WO02a,1,,,
bsh_w-WO02b,bsh_w,WO02b,1,,,
bsh_w-WO02c,bsh_w,WO02c,0,,,
bsh_w-WO03,bsh_w,WO03,0,,,
bsh_w-WO04a,bsh_w,WO04a,1,,,
bsh_w-WO04b,bsh_w,WO04b,0,,,
bsh_w-WO05a,bsh_w,WO05a,1,,,
khw-GC01b,khw,GC01b,0,,,
khw-GC01c,khw,GC01c,1,,,
khw-GC02a,khw,GC02a,0,,,
khw-GC02b,khw,GC02b,0,,,
khw-GC02c,khw,GC02c,1,,,
khw-GC02d,khw,GC02d,1,,,
khw-GC03,khw,GC03,0,,,
khw-GC04a,khw,GC04a,0,,,
khw-GC04b,khw,GC04b,1,,,
khw-GC05a,khw,GC05a,0,,,
khw-GC05b,khw,GC05b,1,,,
khw-GC06a,khw,GC06a,0,,,
khw-GC06b,khw,GC06b,1,,,
khw-GC07a,khw,GC07a,0,,,
khw-GC07b,khw,GC07b,0,,,
khw-PH01a,khw,PH01a,1,,,
khw-PH01b,khw,PH01b,1,,,
khw-PH01c,khw,PH01c,1,,,
khw-PH02a,khw,PH02a,1,,,
khw-PH02b,khw,PH02b,1,,,
khw-PH03a,khw,PH03a,1,,,
khw-PH03b,khw,PH03b,1,,,
khw-PH03c,khw,PH03c,0,,,
khw-PH03d,khw,PH03d,1,,,
khw-PH04,khw,PH04,0,,,
khw-PH05a,khw,PH05a,1,,,
khw-PH05b,khw,PH05b,0,,,
khw-PH06,khw,PH06,1,,,
khw-PH07,khw,PH07,0,,,
khw-PH08a,khw,PH08a,0,,,
khw-PH08b,khw,PH08b,1,,,
khw-WO01a,khw,WO01a,0,,,
khw-WO01b,khw,WO01b,1,,,
khw-WO02a,khw,WO02a,1,,,
khw-WO02b,khw,WO02b,1,,,
khw-WO02c,khw,WO02c,0,,,
khw-WO03,khw,WO03,0,,,
khw-WO04a,khw,WO04a,0,,,
khw-WO04b,khw,WO04b,1,,,
khw-WO05a,khw,WO05a,1,,,
plk-GC01b,plk,GC01b,1,,,
plk-GC01c,plk,GC01c,0,,,
plk-GC02a,plk,GC02a,1,,,
plk-GC02b,plk,GC02b,0,,,
plk-GC02c,plk,GC02c,0,,,
plk-GC02d,plk,GC02d,1,,,
plk-GC03,plk,GC03,0,,,
plk-GC04a,plk,GC04a,0,,,
plk-GC04b,plk,GC04b,1,,,
plk-GC05a,plk,GC05a,0,,,
plk-GC05b,plk,GC05b,1,,,
plk-GC06a,plk,GC06a,0,,,
plk-GC06b,plk,GC06b,1,,,
plk-GC07a,plk,GC07a,0,,,
plk-GC07b,plk,GC07b,0,,,
plk-PH01a,plk,PH01a,1,,,
plk-PH01b,plk,PH01b,1,,,
plk-PH01c,plk,PH01c,1,,,
plk-PH02a,plk,PH02a,1,,,
plk-PH02b,plk,PH02b,1,,,
plk-PH03a,plk,PH03a,1,,,
plk-PH03b,plk,PH03b,0,,,
plk-PH03c,plk,PH03c,0,,,
plk-PH03d,plk,PH03d,0,,,
plk-PH04,plk,PH04,0,,,
plk-PH05a,plk,PH05a,1,,,
plk-PH05b,plk,PH05b,0,,,
plk-PH06,plk,PH06,1,,,
plk-PH07,plk,PH07,1,,,
plk-PH08a,plk,PH08a,0,,,
plk-PH08b,plk,PH08b,0,,,
plk-WO01a,plk,WO01a,0,,,
plk-WO01b,plk,WO01b,1,,,
plk-WO02a,plk,WO02a,1,,,
plk-WO02b,plk,WO02b,1,,,
plk-WO02c,plk,WO02c,0,,,
plk-WO03,plk,WO03,0,,,
plk-WO04a,plk,WO04a,0,,,
plk-WO04b,plk,WO04b,1,,,
plk-WO05a,plk,WO05a,1,,,
shd-GC01b,shd,GC01b,1,,,
shd-GC01c,shd,GC01c,0,,,
shd-GC02a,shd,GC02a,1,,,
shd-GC02b,shd,GC02b,1,,,
shd-GC02c,shd,GC02c,0,,,
shd-GC02d,shd,GC02d,0,,,
shd-GC03,shd,GC03,0,,,
shd-GC04a,shd,GC04a,0,,,
shd-GC04b,shd,GC04b,1,,,
shd-GC05a,shd,GC05a,0,,,
shd-GC05b,shd,GC05b,0,,,
shd-GC06a,shd,GC06a,0,,,
shd-GC06b,shd,GC06b,1,,,
shd-GC07a,shd,GC07a,0,,,
shd-GC07b,shd,GC07b,0,,,
shd-PH01a,shd,PH01a,1,,,
shd-PH01b,shd,PH01b,1,,,
shd-PH01c,shd,PH01c,0,,,
shd-PH02a,shd,PH02a,0,,,
shd-PH02b,shd,PH02b,0,,,
shd-PH03a,shd,PH03a,1,,,
shd-PH03b,shd,PH03b,1,,,
shd-PH03c,shd,PH03c,0,,,
shd-PH03d,shd,PH03d,1,,,
shd-PH04,shd,PH04,0,,,
shd-PH05a,shd,PH05a,1,,,
shd-PH05b,shd,PH05b,0,,,
shd-PH06,shd,PH06,0,,,
shd-PH07,shd,PH07,1,,,
shd-PH08a,shd,PH08a,0,,,
shd-PH08b,shd,PH08b,0,,,
shd-WO01a,shd,WO01a,0,,,
shd-WO01b,shd,WO01b,1,,,
shd-WO02a,shd,WO02a,1,,,
shd-WO02b,shd,WO02b,1,,,
shd-WO02c,shd,WO02c,0,,,
shd-WO03,shd,WO03,0,,,
shd-WO04a,shd,WO04a,0,,,
shd-WO04b,shd,WO04b,0,,,
shd-WO05a,shd,WO05a,1,,,
kir-GC01b,kir,GC01b,0,,,
kir-GC01c,kir,GC01c,0,,,
kir-GC02a,kir,GC02a,0,,,
kir-GC02b,kir,GC02b,0,,,
kir-GC02c,kir,GC02c,1,,,
kir-GC02d,kir,GC02d,1,,,
kir-GC03,kir,GC03,?,,,
kir-GC04a,kir,GC04a,0,,,
kir-GC04b,kir,GC04b,1,,,
kir-GC05a,kir,GC05a,0,,,
kir-GC05b,kir,GC05b,1,,,
kir-GC06a,kir,GC06a,0,,,
kir-GC06b,kir,GC06b,1,,,
kir-GC07a,kir,GC07a,0,,,
kir-GC07b,kir,GC07b,1,,,
kir-PH01a,kir,PH01a,0,,,
kir-PH01b,kir,PH01b,0,,,
kir-PH01c,kir,PH01c,0,,,
kir-PH02a,kir,PH02a,0,,,
kir-PH02b,kir,PH02b,0,,,
kir-PH03a,kir,PH03a,1,,,
kir-PH03b,kir,PH03b,0,,,
kir-PH03c,kir,PH03c,0,,,
kir-PH03d,kir,PH03d,1,,,
kir-PH04,kir,PH04,0,,,
kir-PH05a,kir,PH05a,0,,,
kir-PH05b,kir,PH05b,0,,,
kir-PH06,kir,PH06,1,,,
kir-PH07,kir,PH07,0,,,
kir-PH08a,kir,PH08a,1,,,
kir-PH08b,kir,PH08b,0,,,
kir-WO01a,kir,WO01a,0,,,
kir-WO01b,kir,WO01b,1,,,
kir-WO02a,kir,WO02a,1,,,
kir-WO02b,kir,WO02b,1,,,
kir-WO02c,kir,WO02c,0,,,
kir-WO03,kir,WO03,0,,,
kir-WO04a,kir,WO04a,1,,,
kir-WO04b,kir,WO04b,1,,,
kir-WO05a,kir,WO05a,?,,,
lbj-GC01b,lbj,GC01b,0,,,
lbj-GC01c,lbj,GC01c,0,,,
lbj-GC02a,lbj,GC02a,1,,,
lbj-GC02b,lbj,GC02b,0,,,
lbj-GC02c,lbj,GC02c,0,,,
lbj-GC02d,lbj,GC02d,1,,,
lbj-GC03,lbj,GC03,1,,,
lbj-GC04a,lbj,GC04a,0,,,
lbj-GC04b,lbj,GC04b,1,,,
lbj-GC05a,lbj,GC05a,0,,,
lbj-GC05b,lbj,GC05b,1,,,
lbj-GC06a,lbj,GC06a,0,,,
lbj-GC06b,lbj,GC06b,1,,,
lbj-GC07a,lbj,GC07a,0,,,
lbj-GC07b,lbj,GC07b,0,,,
lbj-PH01a,lbj,PH01a,1,,,
lbj-PH01b,lbj,PH01b,1,,,
lbj-PH01c,lbj,PH01c,0,,,
lbj-PH02a,lbj,PH02a,1,,,
lbj-PH02b,lbj,PH02b,0,,,
lbj-PH03a,lbj,PH03a,1,,,
lbj-PH03b,lbj,PH03b,1,,,
lbj-PH03c,lbj,PH03c,1,,,
lbj-PH03d,lbj,PH03d,0,,,
lbj-PH04,lbj,PH04,1,,,
lbj-PH05a,lbj,PH05a,1,,,
lbj-PH05b,lbj,PH05b,0,,,
lbj-PH06,lbj,PH06,0,,,
lbj-PH07,lbj,PH07,0,,,
lbj-PH08a,lbj,PH08a,0,,,
lbj-PH08b,lbj,PH08b,0,,,
lbj-WO01a,lbj,WO01a,0,,,
lbj-WO01b,lbj,WO01b,1,,,
lbj-WO02a,lbj,WO02a,?,,,
lbj-WO02b,lbj,WO02b,?,,,
lbj-WO02c,lbj,WO02c,0,,,
lbj-WO03,lbj,WO03,0,,,
lbj-WO04a,lbj,WO04a,0,,,
lbj-WO04b,lbj,WO04b,1,,,
lbj-WO05a,lbj,WO05a,0,,,
mnj-GC01b,mnj,GC01b,1,,,
mnj-GC01c,mnj,GC01c,0,,,
mnj-GC02a,mnj,GC02a,1,,,
mnj-GC02b,mnj,GC02b,1,,,
mnj-GC02c,mnj,GC02c,1,,,
mnj-GC02d,mnj,GC02d,1,,,
mnj-GC03,mnj,GC03,0,,,
mnj-GC04a,mnj,GC04a,1,,,
mnj-GC04b,mnj,GC04b,1,,,
mnj-GC05a,mnj,GC05a,1,,,
mnj-GC05b,mnj,GC05b,1,,,
mnj-GC06a,mnj,GC06a,1,,,
mnj-GC06b,mnj,GC06b,0,,,
mnj-GC07a,mnj,GC07a,0,,,
mnj-GC07b,mnj,GC07b,1,,,
mnj-PH01a,mnj,PH01a,1,,,
mnj-PH01b,mnj,PH01b,0,,,
mnj-PH01c,mnj,PH01c,1,,,
mnj-PH02a,mnj,PH02a,0,,,
mnj-PH02b,mnj,PH02b,0,,,
mnj-PH03a,mnj,PH03a,1,,,
mnj-PH03b,mnj,PH03b,1,,,
mnj-PH03c,mnj,PH03c,0,,,
mnj-PH03d,mnj,PH03d,1,,,
mnj-PH04,mnj,PH04,0,,,
mnj-PH05a,mnj,PH05a,0,,,
mnj-PH05b,mnj,PH05b,0,,,
mnj-PH06,mnj,PH06,1,,,
mnj-PH07,mnj,PH07,0,,,
mnj-PH08a,mnj,PH08a,0,,,
mnj-PH08b,mnj,PH08b,0,,,
mnj-WO01a,mnj,WO01a,0,,,
mnj-WO01b,mnj,WO01b,1,,,
mnj-WO02a,mnj,WO02a,1,,,
mnj-WO02b,mnj,WO02b,0,,,
mnj-WO02c,mnj,WO02c,1,,,
mnj-WO03,mnj,WO03,0,,,
mnj-WO04a,mnj,WO04a,1,,,
mnj-WO04b,mnj,WO04b,0,,,
mnj-WO05a,mnj,WO05a,1,,,
phr-GC01b,phr,GC01b,1,,,
phr-GC01c,phr,GC01c,0,,,
phr-GC02a,phr,GC02a,1,,,
phr-GC02b,phr,GC02b,1,,,
phr-GC02c,phr,GC02c,0,,,
phr-GC02d,phr,GC02d,0,,,
phr-GC03,phr,GC03,0,,,
phr-GC04a,phr,GC04a,0,,,
phr-GC04b,phr,GC04b,1,,,
phr-GC05a,phr,GC05a,0,,,
phr-GC05b,phr,GC05b,0,,,
phr-GC06a,phr,GC06a,0,,,
phr-GC06b,phr,GC06b,1,,,
phr-GC07a,phr,GC07a,0,,,
phr-GC07b,phr,GC07b,0,,,
phr-PH01a,phr,PH01a,1,,,
phr-PH01b,phr,PH01b,1,,,
phr-PH01c,phr,PH01c,0,,,
phr-PH02a,phr,PH02a,0,,,
phr-PH02b,phr,PH02b,0,,,
phr-PH03a,phr,PH03a,1,,,
phr-PH03b,phr,PH03b,1,,,
phr-PH03c,phr,PH03c,0,,,
phr-PH03d,phr,PH03d,1,,,
phr-PH04,phr,PH04,0,,,
phr-PH05a,phr,PH05a,1,,,
phr-PH05b,phr,PH05b,0,,,
phr-PH06,phr,PH06,0,,,
phr-PH07,phr,PH07,1,,,
phr-PH08a,phr,PH08a,0,,,
phr-PH08b,phr,PH08b,1,,,
phr-WO01a,phr,WO01a,0,,,
phr-WO01b,phr,WO01b,1,,,
phr-WO02a,phr,WO02a,1,,,
phr-WO02b,phr,WO02b,1,,,
phr-WO02c,phr,WO02c,0,,,
phr-WO03,phr,WO03,0,,,
phr-WO04a,phr,WO04a,0,,,
phr-WO04b,phr,WO04b,0,,,
phr-WO05a,phr,WO05a,1,,,
phl-GC01b,phl,GC01b,1,,,
phl-GC01c,phl,GC01c,0,,,
phl-GC02a,phl,GC02a,1,,,
phl-GC02b,phl,GC02b,0,,,
phl-GC02c,phl,GC02c,0,,,
phl-GC02d,phl,GC02d,1,,,
phl-GC03,phl,GC03,0,,,
phl-GC04a,phl,GC04a,0,,,
phl-GC04b,phl,GC04b,1,,,
phl-GC05a,phl,GC05a,0,,,
phl-GC05b,phl,GC05b,1,,,
phl-GC06a,phl,GC06a,0,,,
phl-GC06b,phl,GC06b,1,,,
